purchase_date,item_name,item_price,顧客名,かな,地域,メールアドレス,登録日
201901,商品W,2300.0,五十嵐春樹,いがらし はるき,F市,igarashi_haruki@example.com,2017-01-06
201902,商品W,2300.0,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-10
201904,商品W,2300.0,高原充則,たかはら みつのり,H市,takahara_mitsunori@example.com,2018-04-21
201904,商品W,2300.0,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22
201904,商品W,2300.0,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23
201906,商品W,2300.0,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12
201903,商品W,2300.0,神原美嘉,かんばら みか,D市,kannbara_mika@example.com,2017-03-23
201907,商品W,2300.0,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13
201902,商品W,2300.0,手塚雅之,てづか まさゆき,E市,teduka_masayuki@example.com,2017-07-05
201903,商品W,2300.0,鈴木一哉,すずき かずや,C市,suzuki_kazuya@example.com,2017-04-09
201903,商品W,2300.0,小松隼士,こまつ しゅんじ,C市,komatsu_shunji@example.com,2017-01-10
201904,商品W,2300.0,土屋朝陽,つちや あさひ,F市,tsuchiya_asahi@example.com,2017-03-21
201906,商品W,2300.0,香椎優一,かしい ゆういち,H市,kashii_yuuichi@example.com,2017-06-12
201902,商品W,2300.0,小松季衣,こまつ としえ,E市,komatsu_toshie@example.com,2018-06-20
201902,商品W,2300.0,本橋直人,もとはし なおと,F市,motohashi_naoto@example.com,2017-03-03
201906,商品W,2300.0,白鳥りえ,しらとり りえ,F市,shiratori_rie@example.com,2017-04-29
201905,商品W,2300.0,須賀ひとみ,すが ひとみ,H市,suga_hitomi@example.com,2018-01-04
201906,商品W,2300.0,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13
201903,商品X,2400.0,深田信輔,ふかだ しんすけ,G市,fukada_shinsuke@example.com,2017-07-07
201907,商品X,2400.0,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19
201907,商品X,2400.0,楠高史,くすのき たかし,G市,kusunoki_takashi@example.com,2017-04-11
201906,商品X,2400.0,岩沢那奈,いわさわ なな,H市,iwasawa_nana@example.com,2017-07-13
201906,商品X,2400.0,佐藤慶二,さとう けいじ,E市,satou_keiji@example.com,2017-07-10
201901,商品X,2400.0,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14
201903,商品X,2400.0,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20
201905,商品X,2400.0,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21
201905,商品X,2400.0,中仁晶,なか ひろあき,G市,naka_hiroaki@example.com,2018-01-31
201902,商品X,2400.0,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28
201903,商品X,2400.0,松川綾女,まつかわ あやめ,E市,matsukawa_ayame@example.com,2018-07-23
201904,商品X,2400.0,谷本愛梨,たにもと あいり,C市,tanimoto_airi@example.com,2018-06-25
201904,商品X,2400.0,岩井莉緒,いわい りお,F市,iwai_rio@example.com,2018-05-27
201902,商品X,2400.0,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30
201906,商品X,2400.0,山西花,やまにし はな,A市,yamanishi_hana@example.com,2018-05-13
201901,商品X,2400.0,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16
201903,商品X,2400.0,矢沢恵梨香,やざわ えりか,G市,yazawa_erika@example.com,2018-03-24
201907,商品X,2400.0,東光博,ひがし みつひろ,A市,higashi_mitsuhiro@example.com,2018-02-06
201903,商品X,2400.0,相川良介,あいかわ りょうすけ,B市,aikawa_ryousuke@example.com,2017-07-03
201905,商品X,2400.0,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22
201906,商品X,2400.0,桑原桃子,くわばら ももこ,G市,kuwabara_momoko@example.com,2017-02-18
201904,商品X,2400.0,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-06
201903,商品X,2400.0,熊井憲史,くまい のりひと,A市,kumai_norihito@example.com,2017-03-29
201906,商品X,2400.0,堀北雅彦,ほりきた まさひこ,H市,horikita_masahiko@example.com,2017-05-05
201906,商品X,2400.0,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08
201904,商品X,2400.0,黄川田博之,きかわだ ひろゆき,C市,kikawada_hiroyuki@example.com,2018-02-14
201904,商品X,2400.0,島孝太郎,しま こうたろう,B市,shima_koutarou@example.com,2018-03-13
201902,商品X,2400.0,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19
201903,商品X,2400.0,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16
201906,商品X,2400.0,本多フミヤ,ほんだ ふみや,F市,honnda_fumiya@example.com,2017-05-23
201905,商品X,2400.0,中田美智子,なかた みちこ,E市,nakata_michiko@example.com,2017-06-01
201907,商品X,2400.0,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08
201902,商品X,2400.0,沖遥,おき はるか,B市,oki_haruka@example.com,2018-07-21
201902,商品X,2400.0,岩井莉緒,いわい りお,F市,iwai_rio@example.com,2018-05-27
201906,商品X,2400.0,黒谷長利,くろたに ながとし,A市,kurotani_nagatoshi@example.com,2017-04-27
201906,商品X,2400.0,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29
201902,商品X,2400.0,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20
201901,商品X,2400.0,清水佑,しみず たすく,G市,shimizu_tasuku@example.com,2018-02-17
201901,商品X,2400.0,志村サダヲ,しむら さだお,E市,shimura_sadawo@example.com,2017-02-07
201901,商品X,2400.0,松元翔太,まつもと しょうた,A市,matsumoto_shouta@example.com,2018-03-08
201905,商品X,2400.0,福島友也,ふくしま ともや,B市,fukushima_tomoya@example.com,2017-07-01
201907,商品X,2400.0,唐沢涼,からさわ りょう,H市,karasawa_ryou@example.com,2018-02-27
201902,商品X,2400.0,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08
201905,商品X,2400.0,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12
201905,商品X,2400.0,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16
201905,商品X,2400.0,白鳥りえ,しらとり りえ,F市,shiratori_rie@example.com,2017-04-29
201901,商品X,2400.0,川島友以乃,かわしま ゆいの,G市,kawashima_yuino@example.com,2017-06-09
201905,商品X,2400.0,神原美嘉,かんばら みか,D市,kannbara_mika@example.com,2017-03-23
201905,商品X,2400.0,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15
201901,商品X,2400.0,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16
201905,商品X,2400.0,石崎幸子,いしざき さちこ,F市,ishizaki_sachiko@example.com,2017-06-12
201907,商品X,2400.0,田辺光洋,たなべ みつひろ,A市,tanabe_mitsuhiro@example.com,2018-07-04
201903,商品X,2400.0,熊倉綾,くまくら あや,H市,kumakura_aya@example.com,2017-07-15
201904,商品X,2400.0,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25
201903,商品X,2400.0,横田遥,よこた はるか,H市,yokota_haruka@example.com,2018-02-24
201907,商品X,2400.0,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01
201904,商品X,2400.0,赤木愛梨,あかぎ あいり,F市,akagi_airi@example.com,2018-07-29
201903,商品X,2400.0,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28
201902,商品X,2400.0,日野夏希,ひの なつき,A市,hino_natsuki@example.com,2017-05-23
201907,商品X,2400.0,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05
201906,商品X,2400.0,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04
201902,商品X,2400.0,山西花,やまにし はな,A市,yamanishi_hana@example.com,2018-05-13
201904,商品X,2400.0,榊原しぼり,さかきばら しぼり,D市,sakakibara_shibori@example.com,2017-03-13
201905,商品X,2400.0,新村美月,にいむら みづき,D市,niimura_miduki@example.com,2018-06-17
201903,商品X,2400.0,岩沢那奈,いわさわ なな,H市,iwasawa_nana@example.com,2017-07-13
201904,商品X,2400.0,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28
201904,商品X,2400.0,桑原桃子,くわばら ももこ,G市,kuwabara_momoko@example.com,2017-02-18
201906,商品X,2400.0,磯野希,いその のぞみ,B市,isono_nozomi@example.com,2017-07-26
201903,商品X,2400.0,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16
201902,商品X,2400.0,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28
201901,商品X,2400.0,島崎礼子,しまざき れいこ,C市,shimazaki_reiko@example.com,2017-02-18
201907,商品X,2400.0,森岡季衣,もりおか としえ,H市,morioka_toshie@example.com,2017-01-30
201902,商品X,2400.0,米沢仁晶,よねざわ ひろあき,F市,yonezawa_hiroaki@example.com,2018-07-09
201907,商品X,2400.0,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26
201902,商品X,2400.0,磯野希,いその のぞみ,B市,isono_nozomi@example.com,2017-07-26
201904,商品X,2400.0,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30
201905,商品X,2400.0,根岸仁晶,ねぎし ひろあき,D市,negishi_hiroaki@example.com,2017-04-04
201904,商品X,2400.0,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13
201903,商品X,2400.0,根本博明,ねもと ひろあき,E市,nemoto_hiroaki@example.com,2017-07-02
201907,商品X,2400.0,和泉直人,わいずみ なおと,H市,waizumi_naoto@example.com,2018-06-10
201904,商品X,2400.0,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14
201907,商品X,2400.0,那須蒼甫,なす そうすけ,A市,nasu_sousuke@example.com,2017-04-22
201904,商品X,2400.0,楠高史,くすのき たかし,G市,kusunoki_takashi@example.com,2017-04-11
201904,商品X,2400.0,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04
201901,商品X,2400.0,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30
201903,商品X,2400.0,田畑正敏,たばた まさとし,A市,tabata_masatoshi@example.com,2018-02-06
201905,商品X,2400.0,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14
201906,商品X,2400.0,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26
201903,商品X,2400.0,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20
201903,商品X,2400.0,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05
201903,商品X,2400.0,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22
201905,商品X,2400.0,熊井憲史,くまい のりひと,A市,kumai_norihito@example.com,2017-03-29
201903,商品X,2400.0,明石家明,あかしや あきら,B市,akashiya_akira@example.com,2018-02-13
201907,商品X,2400.0,松谷愛子,まつたに あいこ,D市,matsutani_aiko@example.com,2018-07-30
201907,商品X,2400.0,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01
201907,商品X,2400.0,黄川田博之,きかわだ ひろゆき,C市,kikawada_hiroyuki@example.com,2018-02-14
201907,商品X,2400.0,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-18
201901,商品X,2400.0,大山咲,おおやま さき,C市,ooyama_saki@example.com,2018-02-23
201901,商品X,2400.0,平賀一哉,ひらが かずや,B市,hiraga_kazuya@example.com,2017-05-23
201901,商品X,2400.0,石崎幸子,いしざき さちこ,F市,ishizaki_sachiko@example.com,2017-06-12
201904,商品X,2400.0,清水裕次郎,しみず ゆうじろう,C市,shimizu_yuujirou@example.com,2018-03-09
201901,商品X,2400.0,新谷智花,あらや ともか,F市,araya_tomoka@example.com,2017-02-14
201902,商品X,2400.0,若杉徹,わかすぎ とおる,G市,wakasugi_tohru@example.com,2017-03-26
201906,商品X,2400.0,深沢ひろ子,ふかざわ ひろこ,C市,fukazawa_hiroko@example.com,2018-03-17
201902,商品X,2400.0,島本研二,しまもと けんじ,H市,shimamoto_kenji@example.com,2018-03-24
201907,商品X,2400.0,栗田憲一,くりた けんいち,E市,kurita_kenichi@example.com,2018-01-29
201905,商品X,2400.0,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08
201903,商品X,2400.0,新谷智花,あらや ともか,F市,araya_tomoka@example.com,2017-02-14
201906,商品X,2400.0,深田信輔,ふかだ しんすけ,G市,fukada_shinsuke@example.com,2017-07-07
201901,商品X,2400.0,小川美菜,おがわ みな,G市,ogawa_mina@example.com,2017-05-05
201903,商品X,2400.0,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19
201903,商品X,2400.0,白井俊二,しらい しゅんじ,H市,shirai_shunji@example.com,2018-05-24
201907,商品X,2400.0,東光博,ひがし みつひろ,A市,higashi_mitsuhiro@example.com,2018-02-06
201906,商品X,2400.0,田畑正敏,たばた まさとし,A市,tabata_masatoshi@example.com,2018-02-06
201902,商品X,2400.0,金森なつみ,かなもり なつみ,F市,kanamori_natsumi@example.com,2018-03-24
201902,商品X,2400.0,綾瀬俊介,あやせ しゅんすけ,B市,ayase_shunsuke@example.com,2017-01-28
201906,商品Y,2500.0,楠高史,くすのき たかし,G市,kusunoki_takashi@example.com,2017-04-11
201907,商品Y,2500.0,大崎ヒカル,おおさき ひかる,E市,oosaki_hikaru@example.com,2017-02-22
201905,商品Y,2500.0,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15
201902,商品Y,2500.0,福島友也,ふくしま ともや,B市,fukushima_tomoya@example.com,2017-07-01
201905,商品Y,2500.0,岡慶太,おか けいた,C市,oka_keita@example.com,2018-07-22
201902,商品Y,2500.0,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05
201904,商品Y,2500.0,相川良介,あいかわ りょうすけ,B市,aikawa_ryousuke@example.com,2017-07-03
201905,商品Y,2500.0,松田浩正,まつだ ひろまさ,E市,matsuda_hiromasa@example.com,2018-01-11
201901,商品Y,2500.0,佐藤慶二,さとう けいじ,E市,satou_keiji@example.com,2017-07-10
201903,商品Y,2500.0,小口豊,おぐち ゆたか,H市,oguchi_yutaka@example.com,2018-02-28
201907,商品Y,2500.0,矢部美幸,やべ みゆき,F市,yabe_miyuki@example.com,2017-05-27
201906,商品Y,2500.0,清水裕次郎,しみず ゆうじろう,C市,shimizu_yuujirou@example.com,2018-03-09
201903,商品Y,2500.0,西島知世,にしじま ちせ,A市,nishijima_chise@example.com,2018-03-11
201903,商品Y,2500.0,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30
201907,商品Y,2500.0,桑原桃子,くわばら ももこ,G市,kuwabara_momoko@example.com,2017-02-18
201904,商品Y,2500.0,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07
201904,商品Y,2500.0,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13
201903,商品Y,2500.0,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19
201903,商品Y,2500.0,新谷智花,あらや ともか,F市,araya_tomoka@example.com,2017-02-14
201905,商品Y,2500.0,島崎礼子,しまざき れいこ,C市,shimazaki_reiko@example.com,2017-02-18
201901,商品Y,2500.0,米沢仁晶,よねざわ ひろあき,F市,yonezawa_hiroaki@example.com,2018-07-09
201905,商品Y,2500.0,井本マサカズ,いもと まさかず,C市,imoto_masakazu@example.com,2017-04-06
201905,商品Y,2500.0,岡慶太,おか けいた,C市,oka_keita@example.com,2018-07-22
201904,商品Y,2500.0,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-18
201904,商品Y,2500.0,新谷智花,あらや ともか,F市,araya_tomoka@example.com,2017-02-14
201904,商品Y,2500.0,石田花,いしだ はな,C市,ishida_hana@example.com,2017-05-17
201905,商品Y,2500.0,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13
201903,商品Y,2500.0,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22
201903,商品Y,2500.0,清水裕次郎,しみず ゆうじろう,C市,shimizu_yuujirou@example.com,2018-03-09
201901,商品Y,2500.0,梅津淳子,うめづ あつこ,H市,umedu_atsuko@example.com,2017-01-08
201905,商品Y,2500.0,篠山雅功,しのやま まさとし,B市,shinoyama_masatoshi@example.com,2018-07-02
201904,商品Y,2500.0,唐沢景子,からさわ けいこ,D市,karasawa_keiko@example.com,2018-05-02
201903,商品Y,2500.0,尾上勝久,おがみ かつひさ,D市,ogami_katsuhisa@example.com,2017-07-20
201904,商品Y,2500.0,香椎優一,かしい ゆういち,H市,kashii_yuuichi@example.com,2017-06-12
201903,商品Y,2500.0,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01
201901,商品Y,2500.0,杉田将也,すぎた まさや,A市,sugita_masaya@example.com,2018-04-18
201907,商品Y,2500.0,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-10
201904,商品Y,2500.0,高沢美咲,たかさわ みさき,E市,takasawa_misaki@example.com,2018-01-24
201902,商品Y,2500.0,小松季衣,こまつ としえ,E市,komatsu_toshie@example.com,2018-06-20
201903,商品Y,2500.0,新村丈史,にいむら たけし,B市,niimura_takeshi@example.com,2017-05-19
201906,商品Y,2500.0,榎本薫,えのもと かおる,C市,enomoto_kaoru@example.com,2017-06-17
201902,商品Y,2500.0,相川良介,あいかわ りょうすけ,B市,aikawa_ryousuke@example.com,2017-07-03
201907,商品Y,2500.0,高梨結衣,たかなし ゆい,C市,takanashi_yui@example.com,2018-05-21
201904,商品Y,2500.0,大崎ヒカル,おおさき ひかる,E市,oosaki_hikaru@example.com,2017-02-22
201907,商品Y,2500.0,植村遥,うえむら はるか,A市,uemura_haruka@example.com,2018-01-06
